"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
439.78257303581,-1.34242387276284,0.136077827387459,-9.86511835569296,5.89648680858947e-23,3.63282552277197e-19,"Bta01566"
